Data;BD;BS;PT;BTN A;BTN B;BTN C;Preço
22/01/2025;V;V;0,1433421;0,0184709;0,0218898;0,0211681;104,45
22/01/2025;V;V;0,1445091;0,0185739;0,0222039;0,021654;104,45
22/01/2025;V;V;0,1459581;0,0186754;0,0225965;0,0222589;104,45
22/01/2025;V;V;0,1496124;0,0188397;0,0230716;0,0229719;106,78
22/01/2025;V;V;0,1517187;0,0190723;0,0236147;0,0238071;106,78
22/01/2025;V;V;0,1542296;0,0193731;0,0241569;0,0247949;106,78
22/01/2025;V;V;0,1572066;0,019688;0,0247783;0,0260024;106,78
22/01/2025;V;V;0,1607178;0,0200038;0,0255017;0,0274044;116,3
22/01/2025;V;V;0,1648251;0,0203625;0,0263526;0,028967;116,3
22/01/2025;V;V;0,1696482;0,0207744;0,0273384;0,0306766;116,3
22/01/2025;V;V;0,1753802;0,0215044;0,0286132;0,0328368;116,3
21/01/2025;V;C;0,1802532;0,022336;0,0299604;0,0352407;123,53
21/01/2025;V;C;0,1870944;0,0232658;0,0313408;0,0377842;123,53
21/01/2025;V;C;0,1938859;0,0240512;0,032588;0,0401331;123,53
21/01/2025;V;C;0,2003439;0,0249794;0,0338636;0,0425847;123,53
21/01/2025;V;C;0,2067257;0,0259369;0,035108;0,0449734;125,75
21/01/2025;V;C;0,2127378;0,02687;0,0361974;0,047128;125,75
21/01/2025;V;C;0,2182367;0,0276647;0,0372119;0,0489746;125,75
21/01/2025;V;C;0,2232935;0,0284642;0,0380879;0,0507091;125,75
21/01/2025;C;C;0,2280434;0,0292371;0,0389353;0,0523574;137,
21/01/2025;C;C;0,2324575;0,029978;0,0396654;0,0538737;137,
21/01/2025;C;C;0,2364815;0,0306395;0,0402975;0,0551795;137,
21/01/2025;C;C;0,2401093;0,0313444;0,0408135;0,0563878;137,
21/01/2025;C;C;0,2448153;0,0320333;0,0413411;0,0574216;147,08
21/01/2025;C;C;0,2476977;0,0326894;0,0419079;0,0583712;147,08
21/01/2025;C;C;0,2500626;0,0333065;0,0425691;0,0592169;147,08
21/01/2025;C;C;0,2516115;0,0339902;0,0431824;0,0596842;147,08
21/01/2025;C;C;0,2520103;0,034733;0,0435664;0,059632;156,15
21/01/2025;C;C;0,2511088;0,0355133;0,0436285;0,0588289;156,15
21/01/2025;C;C;0,2490267;0,0362948;0,0434107;0,0575734;156,15
21/01/2025;C;C;0,2461221;0,0371525;0,0430875;0,0559587;156,15
21/01/2025;C;C;0,242582;0,0379088;0,0425994;0,0541749;154,01
21/01/2025;C;C;0,2384781;0,0385592;0,0419088;0,0521351;154,01
21/01/2025;C;C;0,2324707;0,0390989;0,0410727;0,0497656;154,01
21/01/2025;C;C;0,22763;0,0397804;0,0401454;0,0470826;154,01
21/01/2025;C;C;0,2229547;0,0403181;0,0392654;0,0443604;150,19
21/01/2025;C;C;0,2186548;0,0407846;0,0384573;0,0418174;150,19
21/01/2025;C;C;0,2145379;0,041034;0,0377705;0,0396327;150,19
21/01/2025;C;C;0,2106636;0,0414259;0,0371523;0,0379239;150,19
21/01/2025;C;C;0,2073301;0,0417605;0,036569;0,0367051;147,29
21/01/2025;C;C;0,2045052;0,0420703;0,036133;0,0358859;147,29
21/01/2025;C;C;0,2020981;0,0422157;0,0358955;0,0353232;147,29
21/01/2025;C;C;0,2000497;0,0424104;0,0358916;0,0349318;147,29
21/01/2025;C;C;0,1983882;0,042622;0,0359714;0,0347122;145,1
21/01/2025;C;C;0,1971104;0,0429754;0,0361037;0,034612;145,1
21/01/2025;C;C;0,1962179;0,0433497;0,0363223;0,0346725;145,1
21/01/2025;C;C;0,1956746;0,0437813;0,0367104;0,0348563;145,1
21/01/2025;C;C;0,1953896;0,0441533;0,0372401;0,0351778;135,53
21/01/2025;C;C;0,1952106;0,0443738;0,0377104;0,0355427;135,53
21/01/2025;C;C;0,1949842;0,0443783;0,0379821;0,0359413;135,53
21/01/2025;C;C;0,1946574;0,0439033;0,0380016;0,0362374;135,53
21/01/2025;C;C;0,194358;0,0433398;0,0380004;0,0365203;135,25
21/01/2025;C;C;0,1944181;0,0426274;0,038105;0,0368202;135,25
21/01/2025;C;C;0,1950371;0,0424528;0,0383612;0,037277;135,25
21/01/2025;C;C;0,1962595;0,0426259;0,0387239;0,0377762;135,25
21/01/2025;C;C;0,197783;0,0433483;0,039011;0,0382419;140,34
21/01/2025;C;C;0,1993381;0,0446225;0,0393641;0,0385014;140,34
21/01/2025;C;C;0,2006048;0,0459759;0,0395971;0,0385133;140,34
21/01/2025;C;C;0,2012862;0,0473145;0,0397181;0,0382616;140,34
21/01/2025;C;C;0,202653;0,0479013;0,0395413;0,0377744;144,57
21/01/2025;C;C;0,2020776;0,0480616;0,0391799;0,0371533;144,57
21/01/2025;C;C;0,2013549;0,0477473;0,0388193;0,0365743;144,57
21/01/2025;C;C;0,2008301;0,0473704;0,0385336;0,0361562;144,57
21/01/2025;C;C;0,2006856;0,0469492;0,0384808;0,0359688;146,69
21/01/2025;C;C;0,2008284;0,0465791;0,0385132;0,0358764;146,69
21/01/2025;C;C;0,2010382;0,0461565;0,0385691;0,0358821;146,69
21/01/2025;C;C;0,2010797;0,0457498;0,0383648;0,0358232;146,69
21/01/2025;C;C;0,2007344;0,0452025;0,0380163;0,0357072;147,78
21/01/2025;C;C;0,1998814;0,0445155;0,0375649;0,0354059;147,78
21/01/2025;C;C;0,1970619;0,0434919;0,036989;0,0349642;147,78
21/01/2025;C;C;0,1950193;0,0419362;0,0361906;0,0344494;147,78
21/01/2025;C;C;0,1925162;0,0400186;0,0352643;0,0340989;150,
21/01/2025;C;C;0,1897258;0,0377183;0,0345503;0,0339423;150,
21/01/2025;C;C;0,1865299;0,0354682;0,0340784;0,0337939;150,
21/01/2025;C;C;0,1825892;0,032732;0,0336388;0,0333939;150,
21/01/2025;V;C;0,1775823;0,0300583;0,0327972;0,0325619;147,29
21/01/2025;V;C;0,1716628;0,0275856;0,0315969;0,0312543;147,29
21/01/2025;V;C;0,1653491;0,0258517;0,0299195;0,0294879;147,29
21/01/2025;V;C;0,1593987;0,0244085;0,0280875;0,027394;147,29
21/01/2025;V;V;0,1559898;0,023108;0,0263877;0,0254163;146,68
21/01/2025;V;V;0,1518671;0,0219369;0,0250208;0,023719;146,68
21/01/2025;V;V;0,1486833;0,021093;0,0241033;0,0224943;146,68
21/01/2025;V;V;0,1463461;0,020396;0,0232599;0,0215016;146,68
21/01/2025;V;V;0,1427199;0,019875;0,022642;0,0208109;138,86
21/01/2025;V;V;0,141533;0,0194563;0,0220808;0,0203433;138,86
21/01/2025;V;V;0,1407353;0,0192097;0,0217484;0,0200659;138,86
21/01/2025;V;V;0,1402109;0,0189987;0,0214598;0,0198445;138,86
21/01/2025;V;V;0,1398395;0,0188097;0,0212962;0,01966;123,83
21/01/2025;V;V;0,139634;0,0186612;0,0211356;0,0195458;123,83
21/01/2025;V;V;0,1396134;0,01854;0,0210671;0,0195694;123,83
21/01/2025;V;V;0,1397682;0,0184199;0,0210102;0,0196641;123,83
21/01/2025;V;V;0,1400583;0,0183296;0,0210488;0,0198294;115,3
21/01/2025;V;V;0,1404854;0,0183094;0,0211804;0,0199949;115,3
21/01/2025;V;V;0,1410391;0,018332;0,0213465;0,0202518;115,3
21/01/2025;V;V;0,1417222;0,0183641;0,0215056;0,0205388;115,3
21/01/2025;V;V;0,142522;0,018417;0,0216794;0,0208842;117,05
21/01/2025;V;V;0,1434814;0,0184933;0,0219044;0,0212454;117,05
21/01/2025;V;V;0,144653;0,0185982;0,0222236;0,0217276;117,05
21/01/2025;V;V;0,1461018;0,0187035;0,0226159;0,0223275;117,05
21/01/2025;V;V;0,149757;0,0188675;0,0230959;0,0230353;124,35
21/01/2025;V;V;0,151868;0,0190991;0,0236396;0,0238701;124,35
21/01/2025;V;V;0,1543898;0,0193984;0,024184;0,024861;124,35
21/01/2025;V;V;0,1573833;0,0197177;0,0248067;0,026075;124,35
21/01/2025;V;V;0,1609149;0,0200357;0,0255277;0,0274791;130,65
21/01/2025;V;V;0,1650465;0,0203957;0,0263884;0,0290519;130,65
21/01/2025;V;V;0,1699014;0,0208059;0,0273881;0,0307728;130,65
21/01/2025;V;V;0,1756667;0,0215289;0,0286621;0,0329573;130,65
20/01/2025;V;C;0,1805697;0,0223545;0,0300063;0,0353803;136,
20/01/2025;V;C;0,1874296;0,0232773;0,031378;0,0379374;136,
20/01/2025;V;C;0,1942284;0,0240662;0,0326344;0,0402826;136,
20/01/2025;V;C;0,2006845;0,0249975;0,0339193;0,0427268;136,
20/01/2025;V;C;0,2070606;0,0259581;0,0351595;0,0451021;139,
20/01/2025;V;C;0,2130687;0,0268901;0,0362426;0,0472624;139,
20/01/2025;V;C;0,218571;0,0276897;0,0372434;0,0491136;139,
20/01/2025;V;C;0,223625;0,0284923;0,0381152;0,0508483;139,
20/01/2025;C;C;0,2283641;0,0292695;0,0389489;0,0524881;153,58
20/01/2025;C;C;0,2327626;0,0300138;0,0396721;0,0539942;153,58
20/01/2025;C;C;0,2367756;0,0306807;0,0403099;0,05529;153,58
20/01/2025;C;C;0,2403989;0,0313905;0,0408462;0,0564892;153,58
20/01/2025;C;C;0,245105;0,0320783;0,0413967;0,0575076;170,
20/01/2025;C;C;0,2479936;0,0327311;0,0419723;0,0584577;170,
20/01/2025;C;C;0,2503801;0,0333508;0,0426375;0,0593041;170,
20/01/2025;C;C;0,2519633;0,0340365;0,0432483;0,0597982;170,
20/01/2025;C;C;0,2524041;0,0347845;0,0436372;0,0597621;165,6
20/01/2025;C;C;0,2515336;0,0355673;0,0436998;0,0589704;165,6
20/01/2025;C;C;0,2494755;0,0363589;0,0434992;0,0577012;165,6
20/01/2025;C;C;0,2466024;0,0372328;0,0431981;0,0560831;165,6
20/01/2025;C;C;0,2431191;0,0380081;0,0427357;0,0543103;159,15
20/01/2025;C;C;0,2390908;0,0386768;0,0420567;0,0522968;159,15
20/01/2025;C;C;0,2331657;0,0392301;0,0412343;0,0499836;159,15
20/01/2025;C;C;0,2283933;0,0399254;0,0403193;0,0473508;159,15
20/01/2025;C;C;0,2237398;0,040476;0,0394368;0,0446566;154,93
20/01/2025;C;C;0,2194345;0,040952;0,0386109;0,0421016;154,93
20/01/2025;C;C;0,2153137;0,0411991;0,0379139;0,039903;154,93
20/01/2025;C;C;0,2114154;0,0415819;0,0372848;0,0381848;154,93
20/01/2025;C;C;0,2080441;0,0419045;0,0367022;0,0369607;153,34
20/01/2025;C;C;0,2051787;0,0422003;0,0362604;0,0361267;153,34
20/01/2025;C;C;0,2027271;0,0423355;0,0360262;0,0355399;153,34
20/01/2025;C;C;0,2006425;0,0425303;0,0360209;0,035135;153,34
20/01/2025;C;C;0,1989572;0,0427448;0,0360994;0,0349073;153,58
20/01/2025;C;C;0,1976581;0,0430981;0,0362336;0,0348017;153,58
20/01/2025;C;C;0,1967406;0,0434654;0,0364498;0,0348456;153,58
20/01/2025;C;C;0,1961698;0,0438983;0,0368252;0,0350125;153,58
20/01/2025;C;C;0,1958692;0,0442697;0,0373495;0,0353269;155,13
20/01/2025;C;C;0,195688;0,0444938;0,0378176;0,0356956;155,13
20/01/2025;C;C;0,195465;0,0444956;0,0381002;0,0361034;155,13
20/01/2025;C;C;0,1951328;0,0440224;0,038119;0,0363902;155,13
20/01/2025;C;C;0,1948164;0,0434565;0,0381037;0,0366654;155,01
20/01/2025;C;C;0,1948627;0,0427394;0,0381848;0,036956;155,01
20/01/2025;C;C;0,1954792;0,0425575;0,0384309;0,0374332;155,01
20/01/2025;C;C;0,196709;0,0427238;0,0388103;0,0379353;155,01
20/01/2025;C;C;0,1982265;0,0434452;0,0391288;0,0383876;155,
20/01/2025;C;C;0,1997674;0,0447223;0,0395048;0,0386339;155,
20/01/2025;C;C;0,2010169;0,0460762;0,0397312;0,0386417;155,
20/01/2025;C;C;0,2016761;0,047416;0,0398303;0,0383876;155,
20/01/2025;C;C;0,2030142;0,0479969;0,0396309;0,0378823;155,
20/01/2025;C;C;0,2024095;0,0481478;0,039251;0,0372497;155,
20/01/2025;C;C;0,2016754;0,0478231;0,0388823;0,0366782;155,
20/01/2025;C;C;0,201153;0,0474355;0,038587;0,0362709;155,
20/01/2025;C;C;0,2010107;0,0470212;0,0385353;0,0360832;154,73
20/01/2025;C;C;0,2011516;0,0466567;0,0385667;0,0359812;154,73
20/01/2025;C;C;0,2013586;0,0462413;0,0386352;0,0359846;154,73
20/01/2025;C;C;0,2014007;0,0458325;0,0384346;0,035928;154,73
20/01/2025;C;C;0,20105;0,0452781;0,0380931;0,0358224;153,1
20/01/2025;C;C;0,2001792;0,0445801;0,0376295;0,0355168;153,1
20/01/2025;C;C;0,1973242;0,043534;0,0370471;0,035073;153,1
20/01/2025;C;C;0,1952399;0,0419611;0,0362376;0,0345337;153,1
20/01/2025;C;C;0,1926958;0,0400309;0,0353094;0,0341811;154,15
20/01/2025;C;C;0,1898756;0,0377309;0,0345885;0,0340122;154,15
20/01/2025;C;C;0,1866439;0,035477;0,0340875;0,0338538;154,15
20/01/2025;C;C;0,1826653;0,0327403;0,0336349;0,0334262;154,15
20/01/2025;V;C;0,1776296;0,0300656;0,0327915;0,0325823;154,06
20/01/2025;V;C;0,1717063;0,0275966;0,0316002;0,0312858;154,06
20/01/2025;V;C;0,1654136;0,0258642;0,0299231;0,029533;154,06
20/01/2025;V;C;0,1594882;0,0244216;0,0280881;0,0274415;154,06
20/01/2025;V;V;0,1560836;0,0231205;0,0263999;0,025457;151,06
20/01/2025;V;V;0,1519625;0,0219477;0,0250439;0,0237645;151,06
20/01/2025;V;V;0,1487813;0,0211025;0,0241183;0,0225437;151,06
20/01/2025;V;V;0,146444;0,0204089;0,0232784;0,0215505;151,06
20/01/2025;V;V;0,1428176;0,0198947;0,022655;0,0208577;137,33
20/01/2025;V;V;0,141631;0,019474;0,0220948;0,0203883;137,33
20/01/2025;V;V;0,1408369;0,019223;0,0217552;0,0201175;137,33
20/01/2025;V;V;0,1403202;0,0190066;0,0214672;0,0199039;137,33
20/01/2025;V;V;0,1399589;0,0188185;0,0213209;0,0197294;116,1
20/01/2025;V;V;0,1397611;0,0186683;0,0211652;0,0196243;116,1
20/01/2025;V;V;0,1397379;0,0185418;0,0210942;0,0196429;116,1
20/01/2025;V;V;0,1398832;0,0184168;0,0210281;0,0197324;116,1
20/01/2025;V;V;0,140166;0,0183268;0,0210581;0,0198897;115,45
20/01/2025;V;V;0,1405911;0,018313;0,0211896;0,0200481;115,45
20/01/2025;V;V;0,1411496;0,018342;0,02136;0,0203016;115,45
20/01/2025;V;V;0,1418418;0,0183759;0,0215213;0,0205859;115,45
20/01/2025;V;V;0,1426549;0,0184315;0,0216998;0,0209337;114,41
20/01/2025;V;V;0,1436312;0,0185102;0,0219276;0,0213012;114,41
20/01/2025;V;V;0,1448191;0,0186162;0,022255;0,0217888;114,41
20/01/2025;V;V;0,1462772;0,0187209;0,0226537;0,0224025;114,41
20/01/2025;V;V;0,1499246;0,0188832;0,0231412;0,0231194;116,57
20/01/2025;V;V;0,1519876;0,019118;0,023687;0,0239598;116,57
20/01/2025;V;V;0,1543917;0,0194183;0,0242334;0,0249507;116,57
20/01/2025;V;V;0,157151;0,0197384;0,0248457;0,0261559;116,57
20/01/2025;V;V;0,1602559;0,0200612;0,0255566;0,0275498;119,5
20/01/2025;V;V;0,163617;0,0203716;0,026369;0,0291677;119,5
20/01/2025;V;V;0,1671554;0,0206564;0,0271861;0,0309318;119,5
20/01/2025;V;V;0,1708205;0,0209343;0,0279726;0,032814;119,5
19/01/2025;V;V;0,1745889;0,0211578;0,0286551;0,0347236;122,3
19/01/2025;V;V;0,1786952;0,0214901;0,0294301;0,0367133;122,3
19/01/2025;V;V;0,1834229;0,0219337;0,0302759;0,0388159;122,3
19/01/2025;V;V;0,1886052;0,0226592;0,0313209;0,041087;122,3
19/01/2025;V;V;0,1939853;0,0234276;0,0324272;0,043253;123,12
19/01/2025;V;V;0,1992931;0,0241682;0,0335192;0,0454331;123,12
19/01/2025;V;V;0,2044;0,0247632;0,0345092;0,0473522;123,12
19/01/2025;V;V;0,2090925;0,0253208;0,0353432;0,0492149;123,12
19/01/2025;C;V;0,2134471;0,0258945;0,0361266;0,050861;138,43
19/01/2025;C;V;0,2174269;0,0264689;0,0368781;0,052426;138,43
19/01/2025;C;V;0,2210238;0,0269449;0,0375625;0,0538613;138,43
19/01/2025;C;V;0,2240716;0,0273532;0,0380212;0,055086;138,43
19/01/2025;C;V;0,2264988;0,0277316;0,0383206;0,0561298;150,86
19/01/2025;C;V;0,2282846;0,0280519;0,0385424;0,0569695;150,86
19/01/2025;C;V;0,229337;0,0282754;0,0387892;0,0575628;150,86
19/01/2025;C;V;0,2295251;0,0284156;0,0389365;0,0577904;150,86
19/01/2025;C;V;0,2287531;0,0285371;0,0387719;0,0576153;151,47
19/01/2025;C;V;0,22707;0,0286454;0,0384795;0,0570689;151,47
19/01/2025;C;V;0,2245915;0,0286684;0,0381329;0,0562003;151,47
19/01/2025;C;V;0,2213849;0,028572;0,0377748;0,0549818;151,47
19/01/2025;C;V;0,2175443;0,0284081;0,037243;0,0535338;157,33
19/01/2025;C;V;0,2132311;0,0281627;0,0365988;0,051854;157,33
19/01/2025;C;V;0,2086009;0,0278831;0,0360139;0,0500516;157,33
19/01/2025;C;V;0,2037992;0,0274312;0,0353;0,0478384;157,33
19/01/2025;C;V;0,1990626;0,0268566;0,0345492;0,0455463;151,47
19/01/2025;C;V;0,1948113;0,0262744;0,0337546;0,0433537;151,47
19/01/2025;C;V;0,1908767;0,0257693;0,0331908;0,0416262;151,47
19/01/2025;C;V;0,1871518;0,0253884;0,0326962;0,0402495;151,47
19/01/2025;C;V;0,1837814;0,0251078;0,0323444;0,0391611;140,
19/01/2025;C;V;0,1809011;0,0250016;0,0320965;0,0383363;140,
19/01/2025;C;V;0,1785552;0,0250272;0,0320441;0,0377517;140,
19/01/2025;C;V;0,1767795;0,0251775;0,0321397;0,0375021;140,
19/01/2025;C;V;0,1755522;0,0253759;0,0322555;0,0375072;115,79
19/01/2025;C;V;0,1747745;0,0256481;0,0324083;0,0376545;115,79
19/01/2025;C;V;0,174416;0,0259484;0,0326024;0,0379097;115,79
19/01/2025;C;V;0,1744962;0,0263134;0,0329831;0,0383615;115,79
19/01/2025;C;V;0,1750012;0,0266903;0,033554;0,0389384;108,53
19/01/2025;C;V;0,1757846;0,0270471;0,0340111;0,03959;108,53
19/01/2025;C;V;0,1767364;0,0273641;0,0342646;0,0401395;108,53
19/01/2025;C;V;0,1779016;0,0275973;0,0343656;0,0408442;108,53
19/01/2025;C;V;0,1794777;0,0278246;0,0346542;0,0416313;105,5
19/01/2025;C;V;0,1815197;0,0280774;0,0351241;0,0427538;105,5
19/01/2025;C;V;0,1839443;0,0283889;0,035588;0,0441316;105,5
19/01/2025;C;V;0,1863526;0,0286964;0,0360195;0,0455943;105,5
19/01/2025;C;V;0,1882697;0,028964;0,0364632;0,0467155;105,1
19/01/2025;C;V;0,1893021;0,0292079;0,036833;0,0473226;105,1
19/01/2025;C;V;0,1893576;0,0293576;0,0369229;0,0473299;105,1
19/01/2025;C;V;0,1885084;0,0293015;0,0368442;0,0469495;105,1
19/01/2025;C;V;0,1869952;0,0291247;0,0366142;0,0461644;103,
19/01/2025;C;V;0,1850482;0,0289039;0,0363094;0,0451219;103,
19/01/2025;C;V;0,1829313;0,0286954;0,0360146;0,0438304;103,
19/01/2025;C;V;0,1808648;0,0284291;0,0355476;0,0426032;103,
19/01/2025;C;V;0,1790193;0,0280493;0,0351132;0,0415477;102,35
19/01/2025;C;V;0,1773663;0,0276848;0,0345043;0,0405964;102,35
19/01/2025;C;V;0,1757479;0,027256;0,0340858;0,0396439;102,35
19/01/2025;C;V;0,1739561;0,0267413;0,0333577;0,0385836;102,35
19/01/2025;C;V;0,1718097;0,0260662;0,0323571;0,0374113;103,
19/01/2025;C;V;0,1692808;0,0253255;0,0311105;0,0360024;103,
19/01/2025;C;V;0,1664012;0,0245565;0,0299916;0,0342954;103,
19/01/2025;C;V;0,1632844;0,0237817;0,0289317;0,0323567;103,
19/01/2025;C;V;0,1600674;0,0230567;0,0277171;0,0303374;125,33
19/01/2025;C;V;0,1569488;0,0224451;0,0265641;0,0284019;125,33
19/01/2025;C;V;0,1540703;0,02198;0,0255753;0,026695;125,33
19/01/2025;C;V;0,1513928;0,0215382;0,0249035;0,025201;125,33
19/01/2025;V;V;0,1487594;0,0211439;0,0242854;0,0240519;123,61
19/01/2025;V;V;0,1460945;0,020781;0,0237774;0,0230788;123,61
19/01/2025;V;V;0,1435982;0,0204486;0,0232394;0,0222408;123,61
19/01/2025;V;V;0,1417203;0,0200794;0,0228083;0,0214852;123,61
19/01/2025;V;V;0,1405634;0,0196649;0,0224077;0,0209666;123,47
19/01/2025;V;V;0,1398431;0,0193404;0,0221203;0,0206376;123,47
19/01/2025;V;V;0,1393695;0,0191098;0,0219273;0,0205283;123,47
19/01/2025;V;V;0,1390494;0,0188459;0,0216772;0,020415;123,47
19/01/2025;V;V;0,1369147;0,0186067;0,0214562;0,0203684;121,59
19/01/2025;V;V;0,1367898;0,018413;0,0212821;0,0203485;121,59
19/01/2025;V;V;0,136782;0,0183384;0,0212132;0,0203971;121,59
19/01/2025;V;V;0,1368761;0,0182745;0,0211555;0,0204979;121,59
19/01/2025;V;V;0,1370019;0,0182194;0,0210493;0,0205367;120,
19/01/2025;V;V;0,1371611;0,01814;0,0209853;0,0206415;120,
19/01/2025;V;V;0,1374169;0,0180064;0,0209754;0,0207711;120,
19/01/2025;V;V;0,137785;0,0178755;0,021004;0,0209853;120,
19/01/2025;V;V;0,1383075;0,0178389;0,0210424;0,0212271;120,18
19/01/2025;V;V;0,1389988;0,0179029;0,0212042;0,0215573;120,18
19/01/2025;V;V;0,1398612;0,017981;0,0214646;0,0219048;120,18
19/01/2025;V;V;0,1408652;0,0180305;0,0217827;0,0223578;120,18
19/01/2025;V;V;0,1420307;0,0181275;0,0221248;0,0227983;121,24
19/01/2025;V;V;0,1433836;0,0182751;0,0224745;0,0233517;121,24
19/01/2025;V;V;0,1449988;0,0184868;0,0229466;0,0239715;121,24
19/01/2025;V;V;0,1468967;0,0187134;0,0234172;0,0247528;121,24
19/01/2025;V;V;0,1510106;0,0189829;0,023982;0,0256413;123,17
19/01/2025;V;V;0,1535434;0,0193028;0,0245452;0,0266378;123,17
19/01/2025;V;V;0,1564253;0,0196647;0,0251151;0,0277452;123,17
19/01/2025;V;V;0,1597007;0,0200295;0,0257634;0,0290467;123,17
19/01/2025;V;V;0,1634003;0,0204465;0,0265189;0,030504;125,51
19/01/2025;V;V;0,1675043;0,0209398;0,0274528;0,0321557;125,51
19/01/2025;V;V;0,171942;0,0215418;0,0284182;0,0338773;125,51
19/01/2025;V;V;0,1765653;0,022194;0,0294052;0,0356923;125,51
18/01/2025;V;V;0,1812822;0,02288;0,0304154;0,0374788;134,46
18/01/2025;V;V;0,1860787;0,0235805;0,0314154;0,0393327;134,46
18/01/2025;V;V;0,1910064;0,0243406;0,0324766;0,0412364;134,46
18/01/2025;V;V;0,1958409;0,0252178;0,0335901;0,0430491;134,46
18/01/2025;V;V;0,2003731;0,0260883;0,0346044;0,0446163;142,19
18/01/2025;V;V;0,2044932;0,0268901;0,0355234;0,0458903;142,19
18/01/2025;V;V;0,2083294;0,0275063;0,0362922;0,0470991;142,19
18/01/2025;V;V;0,2121184;0,0281475;0,0371097;0,0483881;142,19
18/01/2025;C;C;0,2141982;0,0287832;0,0378611;0,04976;147,25
18/01/2025;C;C;0,2179807;0,0294189;0,038554;0,0510657;147,25
18/01/2025;C;C;0,2216233;0,0299659;0,0391374;0,0522928;147,25
18/01/2025;C;C;0,2251183;0,030528;0,039621;0,0535728;147,25
18/01/2025;C;C;0,2284757;0,0310813;0,0400902;0,054928;149,61
18/01/2025;C;C;0,231491;0,0315875;0,0406433;0,0562507;149,61
18/01/2025;C;C;0,2338164;0,031955;0,0411211;0,05733;149,61
18/01/2025;C;C;0,2351092;0,0322929;0,0416105;0,0578042;149,61
18/01/2025;C;C;0,2352895;0,0326263;0,0419289;0,0578253;156,12
18/01/2025;C;C;0,2345094;0,0329216;0,0420553;0,0573282;156,12
18/01/2025;C;C;0,2329541;0,03312;0,0418071;0,0568753;156,12
18/01/2025;C;C;0,2307726;0,0331754;0,0414114;0,0560661;156,12
18/01/2025;C;C;0,2278492;0,0331516;0,0411856;0,0551352;167,85
18/01/2025;C;C;0,2242249;0,0328928;0,0409044;0,053682;167,85
18/01/2025;C;V;0,2216188;0,0324434;0,0403906;0,0519707;167,85
18/01/2025;C;V;0,2168529;0,0318297;0,0394798;0,0499061;167,85
18/01/2025;C;V;0,2121275;0,0311927;0,0385262;0,0477844;167,57
18/01/2025;C;V;0,2078788;0,0306243;0,0376891;0,0457041;167,57
18/01/2025;C;V;0,2038912;0,0301012;0,037061;0,0439243;167,57
18/01/2025;C;V;0,2000324;0,0297377;0,0365334;0,0424313;167,57
18/01/2025;C;V;0,1965842;0,0295166;0,0360477;0,0413868;145,65
18/01/2025;C;V;0,1937116;0,0294863;0,0357141;0,0405693;145,65
18/01/2025;C;V;0,1913567;0,0295285;0,0356345;0,0401255;145,65
18/01/2025;C;V;0,1894902;0,0296709;0,0356284;0,039805;145,65
18/01/2025;C;V;0,1880025;0,0298249;0,035766;0,0396374;120,9
18/01/2025;C;V;0,1869529;0,0300786;0,0359334;0,0396074;120,9
18/01/2025;C;V;0,1863743;0,030413;0,0363001;0,0398315;120,9
18/01/2025;C;V;0,1862027;0,0307746;0,0367238;0,0401855;120,9
18/01/2025;C;V;0,1862189;0,0311479;0,0371952;0,0404327;113,97
18/01/2025;C;V;0,1863493;0,0314117;0,0376376;0,0406292;113,97
18/01/2025;C;V;0,1867173;0,0316638;0,0377934;0,0410067;113,97
18/01/2025;C;V;0,1874308;0,0318668;0,0378785;0,0415377;113,97
18/01/2025;C;V;0,1884693;0,0321472;0,0380915;0,0421113;114,17
18/01/2025;C;V;0,1897866;0,0325344;0,0385971;0,0426863;114,17
18/01/2025;C;V;0,1913083;0,0330091;0,0390768;0,0433507;114,17
18/01/2025;C;V;0,1928743;0,0336122;0,0394779;0,0441246;114,17
18/01/2025;C;C;0,1924737;0,0342072;0,0396909;0,0447629;114,17
18/01/2025;C;C;0,1932219;0,0347902;0,0398323;0,0450859;114,17
18/01/2025;C;C;0,1932515;0,0351792;0,0398571;0,0449077;114,17
18/01/2025;C;C;0,1925634;0,0354104;0,0397321;0,0442761;114,17
18/01/2025;C;C;0,1914675;0,035452;0,0393815;0,0435125;113,97
18/01/2025;C;C;0,190331;0,0353476;0,0389578;0,0427119;113,97
18/01/2025;C;C;0,1893944;0,0350907;0,038626;0,0421239;113,97
18/01/2025;C;C;0,1887727;0,0347164;0,0386108;0,0415409;113,97
18/01/2025;C;C;0,1883788;0,0343426;0,0386438;0,0411039;110,2
18/01/2025;C;C;0,1881377;0,0339878;0,038554;0,0407553;110,2
18/01/2025;C;C;0,1878406;0,0336276;0,0383509;0,0405158;110,2
18/01/2025;C;C;0,1871893;0,0330807;0,0377731;0,0401331;110,2
18/01/2025;C;C;0,1858682;0,032342;0,0371964;0,0395603;131,7
18/01/2025;C;C;0,1837491;0,0313901;0,0363406;0,038528;131,7
18/01/2025;C;V;0,182464;0,0303835;0,0354682;0,0370248;131,7
18/01/2025;C;V;0,1787672;0,0292276;0,0341534;0,0350864;131,7
18/01/2025;C;V;0,1746562;0,0280532;0,0328061;0,0331584;144,1
18/01/2025;C;V;0,1705224;0,0268914;0,0314686;0,0312322;144,1
18/01/2025;C;V;0,1664098;0,025922;0,0303833;0,0292441;144,1
18/01/2025;C;V;0,1623627;0,0249738;0,0292568;0,0273135;144,1
